node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
GO:1901673	GO:0007088	biological_function	biological_function	regulation of mitotic spindle assembly	regulation of mitotic nuclear division
GO:1901674	GO:0035065	biological_function	biological_function	regulation of histone H3-K27 acetylation	regulation of histone acetylation
GO:1901675	GO:0035067	biological_function	biological_function	negative regulation of histone H3-K27 acetylation	negative regulation of histone acetylation
GO:1901675	GO:1901674	biological_function	biological_function	negative regulation of histone H3-K27 acetylation	regulation of histone H3-K27 acetylation
GO:1901676	GO:1901674	biological_function	biological_function	positive regulation of histone H3-K27 acetylation	regulation of histone H3-K27 acetylation
GO:1901676	GO:0035066	biological_function	biological_function	positive regulation of histone H3-K27 acetylation	positive regulation of histone acetylation
GO:1901725	GO:0051336	biological_function	biological_function	regulation of histone deacetylase activity	regulation of hydrolase activity
GO:1901725	GO:0031063	biological_function	biological_function	regulation of histone deacetylase activity	regulation of histone deacetylation
GO:1901727	GO:0090045	biological_function	biological_function	positive regulation of histone deacetylase activity	positive regulation of deacetylase activity
GO:1901727	GO:1901725	biological_function	biological_function	positive regulation of histone deacetylase activity	regulation of histone deacetylase activity
GO:1901727	GO:0031065	biological_function	biological_function	positive regulation of histone deacetylase activity	positive regulation of histone deacetylation
GO:1901731	GO:0070527	biological_function	biological_function	positive regulation of platelet aggregation	platelet aggregation
GO:1901731	GO:0010572	biological_function	biological_function	positive regulation of platelet aggregation	positive regulation of platelet activation
GO:1901731	GO:0034112	biological_function	biological_function	positive regulation of platelet aggregation	positive regulation of homotypic cell-cell adhesion
GO:1901731	GO:0090330	biological_function	biological_function	positive regulation of platelet aggregation	regulation of platelet aggregation
GO:1901739	GO:0060142	biological_function	biological_function	regulation of myoblast fusion	regulation of syncytium formation by plasma membrane fusion
GO:1901739	GO:0010830	biological_function	biological_function	regulation of myoblast fusion	regulation of myotube differentiation
GO:1901741	GO:0010831	biological_function	biological_function	positive regulation of myoblast fusion	positive regulation of myotube differentiation
GO:1901741	GO:0060143	biological_function	biological_function	positive regulation of myoblast fusion	positive regulation of syncytium formation by plasma membrane fusion
GO:1901741	GO:1901739	biological_function	biological_function	positive regulation of myoblast fusion	regulation of myoblast fusion
GO:1901748	GO:0006790	biological_function	biological_function	leukotriene D4 metabolic process	sulfur compound metabolic process
GO:1901748	GO:0006518	biological_function	biological_function	leukotriene D4 metabolic process	peptide metabolic process
GO:1901748	GO:0017144	biological_function	biological_function	leukotriene D4 metabolic process	drug metabolic process
GO:1901748	GO:0006691	biological_function	biological_function	leukotriene D4 metabolic process	leukotriene metabolic process
GO:1901750	GO:0044272	biological_function	biological_function	leukotriene D4 biosynthetic process	sulfur compound biosynthetic process
GO:1901750	GO:0019370	biological_function	biological_function	leukotriene D4 biosynthetic process	leukotriene biosynthetic process
GO:1901750	GO:1901748	biological_function	biological_function	leukotriene D4 biosynthetic process	leukotriene D4 metabolic process
GO:1901750	GO:0043043	biological_function	biological_function	leukotriene D4 biosynthetic process	peptide biosynthetic process
GO:1901751	GO:0033559	biological_function	biological_function	leukotriene A4 metabolic process	unsaturated fatty acid metabolic process
GO:1901751	GO:0006691	biological_function	biological_function	leukotriene A4 metabolic process	leukotriene metabolic process
GO:1901751	GO:0097176	biological_function	biological_function	leukotriene A4 metabolic process	epoxide metabolic process
GO:1901751	GO:0001676	biological_function	biological_function	leukotriene A4 metabolic process	long-chain fatty acid metabolic process
GO:1901751	GO:0031407	biological_function	biological_function	leukotriene A4 metabolic process	oxylipin metabolic process
GO:1901787	GO:0006637	biological_function	biological_function	benzoyl-CoA metabolic process	acyl-CoA metabolic process
GO:1903051	GO:0051603	biological_function	biological_function	negative regulation of proteolysis involved in cellular protein catabolic process	proteolysis involved in cellular protein catabolic process
GO:1903051	GO:1903363	biological_function	biological_function	negative regulation of proteolysis involved in cellular protein catabolic process	negative regulation of cellular protein catabolic process
GO:1903051	GO:1903050	biological_function	biological_function	negative regulation of proteolysis involved in cellular protein catabolic process	regulation of proteolysis involved in cellular protein catabolic process
GO:1903051	GO:0045861	biological_function	biological_function	negative regulation of proteolysis involved in cellular protein catabolic process	negative regulation of proteolysis
